Data,ID do jogador,Apelido,Agente,NLH,MTT,PLO6,Total,NLH,MTT,PLO6,Jogo_Fav,PROFIT/LOSS
25/05/2026,169007,BrankinhoVidaLoka,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,178427,Rudii01,AF - ISAC,0,"0,2",0," R$  0,20 ","0,00%","100,00%","0,00%",MTT,"5,65"
25/05/2026,179751,devil may cry,AF - ISAC,0,0,"1,27"," R$  1,27 ","0,00%","0,00%","100,00%",PLO6,"-3,89"
25/05/2026,180525,mari3455,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,196064,pix196064,AF - ISAC,0,"0,3",0," R$  0,30 ","0,00%","100,00%","0,00%",MTT,-3
25/05/2026,155732,gomezzz,AF - ISAC,"1,22",0,"18,84"," R$  20,06 ","6,08%","0,00%","93,92%",PLO6,-163
25/05/2026,153389,Mrperez,AF - ISAC,0,"3,9",0," R$  3,90 ","0,00%","100,00%","0,00%",MTT,-39
25/05/2026,147375,opsicologo,AF - ISAC,"31,02","0,6","2,72"," R$  34,34 ","90,33%","1,75%","7,92%",NLH,"34,05"
25/05/2026,192048,kauaaugustto,AF - ISAC,"0,39",9,0," R$  9,39 ","4,15%","95,85%","0,00%",MTT,"-94,42"
25/05/2026,159265,BANKER,AF - ISAC,0,0,"36,61"," R$  36,61 ","0,00%","0,00%","100,00%",PLO6,"-158,39"
25/05/2026,153375,MrDemite,AF - ISAC,"0,54","12,7",0," R$  13,24 ","4,08%","95,92%","0,00%",MTT,"-125,4"
25/05/2026,194858,unrealgio,AF - ISAC,"3,27","0,1",0," R$  3,37 ","97,03%","2,97%","0,00%",NLH,"-25,02"
25/05/2026,103605,Eu_Amorim,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,110437,O Embaixador,AF - ISAC,0,"0,1",0," R$  0,10 ","0,00%","100,00%","0,00%",MTT,"0,6"
25/05/2026,131627,Lucas Davi,AF - ISAC,0,"0,1",0," R$  0,10 ","0,00%","100,00%","0,00%",MTT,"-1,64"
25/05/2026,138239,Anna Trovão 17,AF - ISAC,0,0,0, R$  -   ,,,,NLH,0
25/05/2026,148138,Xurisbela,AF - ISAC,0,0,0, R$  -   ,,,,NLH,"0,73"
25/05/2026,160496,joker?,AF - ISAC,"0,48",0,0," R$  0,48 ","100,00%","0,00%","0,00%",NLH,"-6,16"
25/05/2026,183094,azogo10,AF - ISAC,"5,84","5,7",0," R$  11,54 ","50,61%","49,39%","0,00%",NLH,-90
25/05/2026,193487,B10poker,AF - ISAC,0,"0,2",0," R$  0,20 ","0,00%","100,00%","0,00%",MTT,"0,24"
