Data,ID do jogador,Apelido,Agente,NLH,MTT,PLO6,Total,NLH,MTT,PLO6,Jogo_Fav,PROFIT/LOSS
11/05/2026,133382,martinsScc,PIXPOKER,"43,6",0,"26,28"," R$  69,88 ","62,39%","0,00%","37,61%",NLH,"-18,32"
11/05/2026,162897,Totó ?,PIXPOKER,"32,11",0,"70,19"," R$  102,30 ","31,39%","0,00%","68,61%",PLO6,"-64,12"
11/05/2026,194476,pix194476,PIXPOKER,"80,55",0,"3,87"," R$  84,42 ","95,42%","0,00%","4,58%",NLH,"132,71"
11/05/2026,106840,rostinho,PIXPOKER,"0,93",0,"75,95"," R$  76,88 ","1,21%","0,00%","98,79%",PLO6,"-280,87"
11/05/2026,148134,pix148134,PIXPOKER,"2,49",0,0," R$  2,49 ","100,00%","0,00%","0,00%",NLH,"9,19"
11/05/2026,136435,KIKO_CPB,PIXPOKER,"10,37","13,5","34,28"," R$  58,15 ","17,83%","23,22%","58,95%",PLO6,"-204,95"
11/05/2026,147096,vai que bata,PIXPOKER,"244,76","26,5",0," R$  271,26 ","90,23%","9,77%","0,00%",NLH,"-832,35"
11/05/2026,157546,Donolt Trump?,PIXPOKER,"20,57",4,0," R$  24,57 ","83,72%","16,28%","0,00%",NLH,-139
11/05/2026,159619,....,PIXPOKER,"22,51","20,5",0," R$  43,01 ","52,34%","47,66%","0,00%",NLH,"108,45"
11/05/2026,165694,jr?,PIXPOKER,"62,06","41,7","485,14"," R$  588,90 ","10,54%","7,08%","82,38%",PLO6,"445,87"
11/05/2026,165730,kara de Xibata,PIXPOKER,"260,34","138,3",0," R$  398,64 ","65,31%","34,69%","0,00%",NLH,"-1194,37"
11/05/2026,171911,pix171911,PIXPOKER,"20,41",0,0," R$  20,41 ","100,00%","0,00%","0,00%",NLH,"3,52"
11/05/2026,176070,ªLL-YÏññ17º,PIXPOKER,"30,82",0,"4,14"," R$  34,96 ","88,16%","0,00%","11,84%",NLH,-40
11/05/2026,177526,XRafaBoassX,PIXPOKER,"26,07","4,7","40,41"," R$  71,18 ","36,63%","6,60%","56,77%",PLO6,-357
11/05/2026,190191,NubªnK,PIXPOKER,"200,89",0,"56,78"," R$  257,67 ","77,96%","0,00%","22,04%",NLH,382
11/05/2026,193941,joaofurtado,PIXPOKER,"107,42","27,8",0," R$  135,22 ","79,44%","20,56%","0,00%",NLH,-570
11/05/2026,128455,Chuck Norris,PIXPOKER,"0,2","16,1","13,41"," R$  29,71 ","0,67%","54,19%","45,14%",MTT,"172,83"
11/05/2026,135262,F3lp1s,PIXPOKER,0,"5,7","4,58"," R$  10,28 ","0,00%","55,45%","44,55%",MTT,-51
11/05/2026,189032,Gabriel G,PIXPOKER,"7,74",5,0," R$  12,74 ","60,75%","39,25%","0,00%",NLH,"-92,98"
11/05/2026,193280,GODZZILLA,PIXPOKER,"4,44",7,0," R$  11,44 ","38,81%","61,19%","0,00%",MTT,-98
11/05/2026,173580,bitulety,PIXPOKER,"3,36","1,9","2,49"," R$  7,75 ","43,35%","24,52%","32,13%",NLH,"11,24"
11/05/2026,150826,thpericlesbjj,PIXPOKER,"0,96","11,1",0," R$  12,06 ","7,96%","92,04%","0,00%",MTT,"100,96"
11/05/2026,178675,LEODEDIN,PIXPOKER,0,"6,8","8,59"," R$  15,39 ","0,00%","44,18%","55,82%",PLO6,81
11/05/2026,100211,Patrik Estrela,PIXPOKER,0,0,"21,11"," R$  21,11 ","0,00%","0,00%","100,00%",PLO6,"111,01"
11/05/2026,104266,valdinho forró,PIXPOKER,0,"1,8","2,08"," R$  3,88 ","0,00%","46,39%","53,61%",PLO6,"-5,71"
11/05/2026,105921,verdao,PIXPOKER,0,"1,4",0," R$  1,40 ","0,00%","100,00%","0,00%",MTT,"-13,12"
11/05/2026,106910,alexmast223,PIXPOKER,0,0,0, R$  -   ,,,,NLH,"10,95"
11/05/2026,109059,GBALA,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,125825,pica-pau,PIXPOKER,0,"2,6","856,76"," R$  859,36 ","0,00%","0,30%","99,70%",PLO6,-1677
11/05/2026,129186,???Pato,PIXPOKER,0,0,0, R$  -   ,,,,NLH,"5,11"
11/05/2026,139374,Algoz,PIXPOKER,0,1,"93,39"," R$  94,39 ","0,00%","1,06%","98,94%",PLO6,42
11/05/2026,141508,SerialKiller,PIXPOKER,0,"0,4","48,06"," R$  48,46 ","0,00%","0,83%","99,17%",PLO6,-26
11/05/2026,149545,pix149545,PIXPOKER,0,4,"1138,36"," R$  1.142,36 ","0,00%","0,35%","99,65%",PLO6,"3982,07"
11/05/2026,151750,pix151750,PIXPOKER,0,1,"10,5"," R$  11,50 ","0,00%","8,70%","91,30%",PLO6,-50
11/05/2026,152279,Palmer,PIXPOKER,"1,11","1,2","0,87"," R$  3,18 ","34,91%","37,74%","27,36%",MTT,"-19,49"
11/05/2026,152602,toskdecorrente,PIXPOKER,0,"1,1",0," R$  1,10 ","0,00%","100,00%","0,00%",MTT,-11
11/05/2026,153384,NutS,PIXPOKER,0,"40,1","155,99"," R$  196,09 ","0,00%","20,45%","79,55%",PLO6,-35
11/05/2026,153601,Pelé,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,154633,pix154633,PIXPOKER,"0,82",0,0," R$  0,82 ","100,00%","0,00%","0,00%",NLH,"-0,07"
11/05/2026,155175,LyncolnK2,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,158767,Stonks,PIXPOKER,"37,09",21,"6,44"," R$  64,53 ","57,48%","32,54%","9,98%",NLH,"-92,6"
11/05/2026,159054,malfoy,PIXPOKER,0,"0,4","1,55"," R$  1,95 ","0,00%","20,51%","79,49%",PLO6,"1,75"
11/05/2026,162039,deras,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,162289,Gabrielzm,PIXPOKER,"1,9","3,4","1,26"," R$  6,56 ","28,96%","51,83%","19,21%",MTT,"-64,85"
11/05/2026,168505,Bitenca,PIXPOKER,0,"0,2",0," R$  0,20 ","0,00%","100,00%","0,00%",MTT,"18,44"
11/05/2026,170685,Pitheolico,PIXPOKER,0,"1,5",0," R$  1,50 ","0,00%","100,00%","0,00%",MTT,"-0,49"
11/05/2026,177434,Negreira ?,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,177942,pix177942,PIXPOKER,0,"1,9",0," R$  1,90 ","0,00%","100,00%","0,00%",MTT,"-1,56"
11/05/2026,178389,TLDBS,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,179838,pix179838,PIXPOKER,0,"0,3",0," R$  0,30 ","0,00%","100,00%","0,00%",MTT,"0,21"
11/05/2026,185187,JJoNuTs,PIXPOKER,0,0,"0,33"," R$  0,33 ","0,00%","0,00%","100,00%",PLO6,0
11/05/2026,186267,marion,PIXPOKER,0,"0,1","23,33"," R$  23,43 ","0,00%","0,43%","99,57%",PLO6,"-94,1"
11/05/2026,187520,pix187520,PIXPOKER,"11,51","4,9",0," R$  16,41 ","70,14%","29,86%","0,00%",NLH,"-45,51"
11/05/2026,193356,pix193356,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,193709,KAfetão,PIXPOKER,0,"18,9","88,33"," R$  107,23 ","0,00%","17,63%","82,37%",PLO6,-215
11/05/2026,194761,Malcher,PIXPOKER,0,"0,1",0," R$  0,10 ","0,00%","100,00%","0,00%",MTT,-1
11/05/2026,194996,fa.do.risi,PIXPOKER,0,0,0, R$  -   ,,,,NLH,0
11/05/2026,195114,Atena,PIXPOKER,"0,16","0,3",0," R$  0,46 ","34,78%","65,22%","0,00%",MTT,"-6,39"
11/05/2026,195241,stoex77,PIXPOKER,"2,05","0,3",0," R$  2,35 ","87,23%","12,77%","0,00%",NLH,-11
11/05/2026,100346,DeinhAA,PIXPOKER,0,0,"84,33"," R$  84,33 ","0,00%","0,00%","100,00%",PLO6,"-144,01"
11/05/2026,107109,pix107109,PIXPOKER,0,0,"8,74"," R$  8,74 ","0,00%","0,00%","100,00%",PLO6,"-0,44"
11/05/2026,111233,khhk,PIXPOKER,0,0,"1207,76"," R$  1.207,76 ","0,00%","0,00%","100,00%",PLO6,"-6850,41"
11/05/2026,111444,amanga,PIXPOKER,0,0,"14,84"," R$  14,84 ","0,00%","0,00%","100,00%",PLO6,"163,29"
11/05/2026,114698,Bodevoador,PIXPOKER,0,0,"2,03"," R$  2,03 ","0,00%","0,00%","100,00%",PLO6,-19
11/05/2026,118703,kakatech30,PIXPOKER,0,0,"73,64"," R$  73,64 ","0,00%","0,00%","100,00%",PLO6,-210
11/05/2026,121760,velinho8657,PIXPOKER,0,0,"1378,04"," R$  1.378,04 ","0,00%","0,00%","100,00%",PLO6,"-2088,25"
11/05/2026,132740,ZeusPixpoker,PIXPOKER,"2,34","16,1","372,55"," R$  390,99 ","0,60%","4,12%","95,28%",PLO6,-486
11/05/2026,135274,usuario91,PIXPOKER,0,0,"137,26"," R$  137,26 ","0,00%","0,00%","100,00%",PLO6,"-59,31"
11/05/2026,138160,Chicão 01,PIXPOKER,"2,99",0,"214,48"," R$  217,47 ","1,37%","0,00%","98,63%",PLO6,"-241,07"
11/05/2026,146475,pix146475,PIXPOKER,"0,04",0,158," R$  158,04 ","0,03%","0,00%","99,97%",PLO6,"-1258,95"
11/05/2026,147160,comotudo,PIXPOKER,0,"1,6","217,44"," R$  219,04 ","0,00%","0,73%","99,27%",PLO6,"31,27"
11/05/2026,147799,sabonete22,PIXPOKER,0,0,"110,66"," R$  110,66 ","0,00%","0,00%","100,00%",PLO6,-324
11/05/2026,151375,Jamal,PIXPOKER,"0,91","2,1","308,97"," R$  311,98 ","0,29%","0,67%","99,04%",PLO6,"-25,34"
11/05/2026,156515,Miquelangela,PIXPOKER,0,0,"215,55"," R$  215,55 ","0,00%","0,00%","100,00%",PLO6,"-642,11"
11/05/2026,156606,papacapim?,PIXPOKER,0,1,"386,4"," R$  387,40 ","0,00%","0,26%","99,74%",PLO6,291
11/05/2026,157703,2127,PIXPOKER,0,0,"157,65"," R$  157,65 ","0,00%","0,00%","100,00%",PLO6,"-187,43"
11/05/2026,157729,Mucurex ?,PIXPOKER,0,"3,9","90,88"," R$  94,78 ","0,00%","4,11%","95,89%",PLO6,"-38,8"
11/05/2026,163196,jota20h,PIXPOKER,0,0,"12,47"," R$  12,47 ","0,00%","0,00%","100,00%",PLO6,-99
11/05/2026,179590,lucas082,PIXPOKER,"3,71",1,"129,25"," R$  133,96 ","2,77%","0,75%","96,48%",PLO6,364
11/05/2026,181267,Menor LK,PIXPOKER,0,0,"211,65"," R$  211,65 ","0,00%","0,00%","100,00%",PLO6,"-349,76"
11/05/2026,182112,22222222,PIXPOKER,0,"4,8","834,88"," R$  839,68 ","0,00%","0,57%","99,43%",PLO6,"-546,8"
11/05/2026,186146,adriel,PIXPOKER,0,"34,9","198,26"," R$  233,16 ","0,00%","14,97%","85,03%",PLO6,-455
11/05/2026,188599,Chrys_Killer,PIXPOKER,0,"0,9","780,58"," R$  781,48 ","0,00%","0,12%","99,88%",PLO6,-2122
11/05/2026,188964,…….,PIXPOKER,0,0,"195,47"," R$  195,47 ","0,00%","0,00%","100,00%",PLO6,-94
11/05/2026,192836,guizin777,PIXPOKER,0,"4,1","22,95"," R$  27,05 ","0,00%","15,16%","84,84%",PLO6,-129
11/05/2026,193251,Birungueta ?,PIXPOKER,0,0,"204,11"," R$  204,11 ","0,00%","0,00%","100,00%",PLO6,"-2484,12"
11/05/2026,194473,segundopoker,PIXPOKER,0,"18,5",0," R$  18,50 ","0,00%","100,00%","0,00%",MTT,"-46,98"
11/05/2026,103345,Homer Simpson,PIXPOKER,0,52,"1241,92"," R$  1.293,92 ","0,00%","4,02%","95,98%",PLO6,"-4173,45"
11/05/2026,136600,pix136600,PIXPOKER,0,0,"1653,74"," R$  1.653,74 ","0,00%","0,00%","100,00%",PLO6,"-287,1"
11/05/2026,183808,todevirote,PIXPOKER,0,0,"496,08"," R$  496,08 ","0,00%","0,00%","100,00%",PLO6,"-893,71"
11/05/2026,191481,binbalanagulha,PIXPOKER,0,0,"817,45"," R$  817,45 ","0,00%","0,00%","100,00%",PLO6,"1441,77"
11/05/2026,142465,crrc79,PIXPOKER,0,"155,2","44,86"," R$  200,06 ","0,00%","77,58%","22,42%",MTT,"5531,12"
11/05/2026,154395,Maurinho Amaro,PIXPOKER,"0,17",0,"24,38"," R$  24,55 ","0,69%","0,00%","99,31%",PLO6,"-160,29"
11/05/2026,171266,BALA 27,PIXPOKER,0,0,12," R$  12,00 ","0,00%","0,00%","100,00%",PLO6,-100
11/05/2026,173467,carlosbar,PIXPOKER,0,0,"30,05"," R$  30,05 ","0,00%","0,00%","100,00%",PLO6,"-11,9"
11/05/2026,184304,fbarros,PIXPOKER,0,10,"6,84"," R$  16,84 ","0,00%","59,38%","40,62%",MTT,"-260,06"
11/05/2026,102331,Nelson,PIXPOKER,0,1,0," R$  1,00 ","0,00%","100,00%","0,00%",MTT,0
11/05/2026,152468,CADUMCC,PIXPOKER,"9,75","42,98",0," R$  52,73 ","18,49%","81,51%","0,00%",MTT,"-137,66"
11/05/2026,159669,mainardi,PIXPOKER,0,"2,2","7,25"," R$  9,45 ","0,00%","23,28%","76,72%",PLO6,"-145,18"
11/05/2026,101280,boanoitepessual,PIXPOKER,"1,58",0,"18,91"," R$  20,49 ","7,71%","0,00%","92,29%",PLO6,-61
11/05/2026,107341,Luiz Carlos,PIXPOKER,0,0,"0,28"," R$  0,28 ","0,00%","0,00%","100,00%",PLO6,-4
11/05/2026,109887,cucuriti,PIXPOKER,0,0,"21,35"," R$  21,35 ","0,00%","0,00%","100,00%",PLO6,-59
11/05/2026,136797,#FANTASMA$,PIXPOKER,0,0,"23,66"," R$  23,66 ","0,00%","0,00%","100,00%",PLO6,"2,68"
11/05/2026,138540,papinha,PIXPOKER,0,0,"136,19"," R$  136,19 ","0,00%","0,00%","100,00%",PLO6,-153
11/05/2026,141518,benito772,PIXPOKER,0,0,"15,25"," R$  15,25 ","0,00%","0,00%","100,00%",PLO6,"-120,42"
11/05/2026,143580,Avanti Palestra,PIXPOKER,0,"1,1","117,33"," R$  118,43 ","0,00%","0,93%","99,07%",PLO6,572
11/05/2026,144291,d. negreano,PIXPOKER,0,3,"194,8"," R$  197,80 ","0,00%","1,52%","98,48%",PLO6,"300,53"
11/05/2026,159222,MC81,PIXPOKER,0,0,"174,09"," R$  174,09 ","0,00%","0,00%","100,00%",PLO6,"-109,13"
11/05/2026,160212,mesquitaozp,PIXPOKER,0,0,"5,45"," R$  5,45 ","0,00%","0,00%","100,00%",PLO6,"-27,19"
11/05/2026,163330,RN????,PIXPOKER,0,0,"126,15"," R$  126,15 ","0,00%","0,00%","100,00%",PLO6,"-108,87"
11/05/2026,164927,cafécleite,PIXPOKER,0,"2,9","66,49"," R$  69,39 ","0,00%","4,18%","95,82%",PLO6,"-245,99"
11/05/2026,170386,pix170386,PIXPOKER,"8,06","7,7","15,11"," R$  30,87 ","26,11%","24,94%","48,95%",PLO6,"-184,17"
11/05/2026,170583,jocla33,PIXPOKER,0,0,"6,93"," R$  6,93 ","0,00%","0,00%","100,00%",PLO6,"56,48"
11/05/2026,171909,bregas,PIXPOKER,"1,87",0,"15,6"," R$  17,47 ","10,70%","0,00%","89,30%",PLO6,-104
11/05/2026,174513,LasVegas171,PIXPOKER,0,"0,1","52,5"," R$  52,60 ","0,00%","0,19%","99,81%",PLO6,-133
11/05/2026,175113,chau,PIXPOKER,0,"3,7","5,46"," R$  9,16 ","0,00%","40,39%","59,61%",PLO6,"4,29"
11/05/2026,175529,Leozim,PIXPOKER,0,"0,1","0,89"," R$  0,99 ","0,00%","10,10%","89,90%",PLO6,"-13,44"
11/05/2026,180777,pix180777,PIXPOKER,0,"0,3","0,34"," R$  0,64 ","0,00%","46,88%","53,13%",PLO6,"-7,39"
11/05/2026,180838,Cuiúdão,PIXPOKER,0,0,"232,43"," R$  232,43 ","0,00%","0,00%","100,00%",PLO6,370
11/05/2026,183918,magovk12,PIXPOKER,0,0,"22,93"," R$  22,93 ","0,00%","0,00%","100,00%",PLO6,-46
11/05/2026,186865,Tr_Chapinha,PIXPOKER,0,0,"112,41"," R$  112,41 ","0,00%","0,00%","100,00%",PLO6,"-250,17"
11/05/2026,189811,Kushlemon,PIXPOKER,"1,5","1,7","7,59"," R$  10,79 ","13,90%","15,76%","70,34%",PLO6,-46
11/05/2026,192136,pix192136,PIXPOKER,"1,19",0,"43,03"," R$  44,22 ","2,69%","0,00%","97,31%",PLO6,-111
11/05/2026,193274,henriquecm_,PIXPOKER,0,0,"2,27"," R$  2,27 ","0,00%","0,00%","100,00%",PLO6,"-9,56"
11/05/2026,100890,_xXx_,PIXPOKER,0,"3,5","1,83"," R$  5,33 ","0,00%","65,67%","34,33%",MTT,"-83,01"
11/05/2026,109744,Paulão do flop,PIXPOKER,"3,6",0,"22,6"," R$  26,20 ","13,74%","0,00%","86,26%",PLO6,"30,29"
11/05/2026,110511,elchapo?,PIXPOKER,0,0,"13,04"," R$  13,04 ","0,00%","0,00%","100,00%",PLO6,-124
11/05/2026,120235,Brandão 08,PIXPOKER,0,0,"92,47"," R$  92,47 ","0,00%","0,00%","100,00%",PLO6,"-114,99"
11/05/2026,141288,g777,PIXPOKER,"2,05","0,1","2,32"," R$  4,47 ","45,86%","2,24%","51,90%",PLO6,"-71,72"
11/05/2026,145359,pix145359JJ,PIXPOKER,"1,69",0,"22,53"," R$  24,22 ","6,98%","0,00%","93,02%",PLO6,"-118,77"
11/05/2026,147415,ceezar,PIXPOKER,"7,61",0,"26,46"," R$  34,07 ","22,34%","0,00%","77,66%",PLO6,"-145,93"
11/05/2026,152039,VtNC ApP,PIXPOKER,0,0,"18,03"," R$  18,03 ","0,00%","0,00%","100,00%",PLO6,-70
11/05/2026,155671,abj0610 jj,PIXPOKER,"8,73",0,"284,92"," R$  293,65 ","2,97%","0,00%","97,03%",PLO6,-557
11/05/2026,158537,??fé no flop,PIXPOKER,"2,02","5,1","94,13"," R$  101,25 ","2,00%","5,04%","92,97%",PLO6,"-280,84"
11/05/2026,171844,matarindo,PIXPOKER,0,"3,6","12,93"," R$  16,53 ","0,00%","21,78%","78,22%",PLO6,-154
11/05/2026,183216,preta02,PIXPOKER,"12,95",0,"296,22"," R$  309,17 ","4,19%","0,00%","95,81%",PLO6,-406
11/05/2026,187114,KL7-,PIXPOKER,"90,12",0,"138,13"," R$  228,25 ","39,48%","0,00%","60,52%",PLO6,288
11/05/2026,187664,Dwbliu,PIXPOKER,0,0,"48,51"," R$  48,51 ","0,00%","0,00%","100,00%",PLO6,-394
11/05/2026,195091,só o básico_14,PIXPOKER,"23,37",1,"341,54"," R$  365,91 ","6,39%","0,27%","93,34%",PLO6,703
11/05/2026,105853,toblefando,PIXPOKER,0,0,"58,81"," R$  58,81 ","0,00%","0,00%","100,00%",PLO6,"95,6"
11/05/2026,120746,toctoc,PIXPOKER,0,1,"75,26"," R$  76,26 ","0,00%","1,31%","98,69%",PLO6,"-345,78"
11/05/2026,126452,Brunov86,PIXPOKER,0,0,"1,38"," R$  1,38 ","0,00%","0,00%","100,00%",PLO6,-7
11/05/2026,132619,pix132619,PIXPOKER,0,0,"26,91"," R$  26,91 ","0,00%","0,00%","100,00%",PLO6,-200
11/05/2026,135200,borba,PIXPOKER,0,"4,9","34,2"," R$  39,10 ","0,00%","12,53%","87,47%",PLO6,"-167,12"
11/05/2026,138930,Ljr?,PIXPOKER,"41,99","37,8","925,51"," R$  1.005,30 ","4,18%","3,76%","92,06%",PLO6,"-1358,57"
11/05/2026,144386,pix144386,PIXPOKER,0,0,"1525,56"," R$  1.525,56 ","0,00%","0,00%","100,00%",PLO6,852
11/05/2026,149021,ANTONOW,PIXPOKER,0,0,"13,5"," R$  13,50 ","0,00%","0,00%","100,00%",PLO6,-182
11/05/2026,160398,FLOKI,PIXPOKER,"15,3",0,"6,99"," R$  22,29 ","68,64%","0,00%","31,36%",NLH,"-43,7"
11/05/2026,164151,pagou morreu,PIXPOKER,0,0,"110,74"," R$  110,74 ","0,00%","0,00%","100,00%",PLO6,-650
11/05/2026,169221,@Flavinholm,PIXPOKER,0,1,"6,33"," R$  7,33 ","0,00%","13,64%","86,36%",PLO6,-117
11/05/2026,171369,pix171369,PIXPOKER,0,0,"105,67"," R$  105,67 ","0,00%","0,00%","100,00%",PLO6,"-366,7"
11/05/2026,176091,bananildo,PIXPOKER,0,0,"151,39"," R$  151,39 ","0,00%","0,00%","100,00%",PLO6,-777
11/05/2026,188295,Blefudedor,PIXPOKER,"0,53",3,"510,04"," R$  513,57 ","0,10%","0,58%","99,31%",PLO6,"-891,43"
11/05/2026,190813,lapiada,PIXPOKER,0,0,"111,71"," R$  111,71 ","0,00%","0,00%","100,00%",PLO6,"3,68"
11/05/2026,190877,V20??,PIXPOKER,0,0,"91,23"," R$  91,23 ","0,00%","0,00%","100,00%",PLO6,"-334,73"
11/05/2026,193010,Marcelo Silva,PIXPOKER,"169,94","56,85","72,81"," R$  299,60 ","56,72%","18,98%","24,30%",NLH,"-1219,2"
11/05/2026,193198,Carol??,PIXPOKER,"0,54",0,"1,85"," R$  2,39 ","22,59%","0,00%","77,41%",PLO6,"-28,55"
11/05/2026,194990,DJOG??,PIXPOKER,0,0,"17,86"," R$  17,86 ","0,00%","0,00%","100,00%",PLO6,"-115,44"
11/05/2026,131761,Limpaibestao,PIXPOKER,0,"10,4",0," R$  10,40 ","0,00%","100,00%","0,00%",MTT,-104
11/05/2026,150634,Texurro,PIXPOKER,"9,27","30,78",0," R$  40,05 ","23,15%","76,85%","0,00%",MTT,"27,76"
11/05/2026,158586,Naviuos,PIXPOKER,0,"120,98",0," R$  120,98 ","0,00%","100,00%","0,00%",MTT,"275,01"
